City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
240,Krasnoselkup,RU,2022-03-21 08:54:46,65.7,82.4667,27.43,85,99,3.02,overcast clouds,0,0
241,Paragominas,BR,2022-03-21 08:51:09,-2.9667,-47.4833,69.71,99,100,1.12,overcast clouds,0,0
242,Bambous Virieux,MU,2022-03-21 08:54:46,-20.3428,57.7575,86.22,100,75,0.0,thunderstorm with rain,0,0
243,Bethel,US,2022-03-21 08:54:47,41.3712,-73.414,45.01,68,67,1.99,broken clouds,0,0
244,Maragogi,BR,2022-03-21 08:54:47,-9.0122,-35.2225,78.03,85,99,4.34,overcast clouds,0,0
245,Lac Du Bonnet,CA,2022-03-21 08:54:48,50.2536,-96.0612,35.31,85,100,12.62,overcast clouds,0,0
246,Oranjemund,NA,2022-03-21 08:54:48,-28.55,16.4333,74.16,64,4,5.79,clear sky,0,0
247,Chapais,CA,2022-03-21 08:54:49,49.7834,-74.8492,22.78,91,100,10.07,overcast clouds,0,0
248,Tezu,IN,2022-03-21 08:54:49,27.9167,96.1667,97.12,17,10,5.55,clear sky,0,0
249,Barrhead,GB,2022-03-21 08:54:49,55.7992,-4.3929,39.76,85,15,1.99,few clouds,0,0
250,Tromso,NO,2022-03-21 08:53:24,69.6496,18.957,39.22,81,75,31.07,broken clouds,0,0
251,Buraydah,SA,2022-03-21 08:54:50,26.326,43.975,70.25,19,1,3.87,clear sky,0,0
252,Sitka,US,2022-03-21 08:54:50,57.0531,-135.33,36.1,92,100,6.96,light rain,0,0
253,Gat,IL,2022-03-21 08:54:51,31.61,34.7642,58.41,46,52,7.87,broken clouds,0,0
254,Oktyabrskiy,RU,2022-03-21 08:54:51,54.4815,53.471,30.2,85,74,15.73,broken clouds,0,0
255,Chokurdakh,RU,2022-03-21 08:54:52,70.6333,147.9167,-5.01,89,99,6.91,overcast clouds,0,0
256,Masvingo,ZW,2022-03-21 08:54:52,-20.0637,30.8277,74.52,39,18,12.01,few clouds,0,0
257,Bilibino,RU,2022-03-21 08:54:53,68.0546,166.4372,9.73,82,100,5.57,overcast clouds,0,0
258,Saint George,US,2022-03-21 08:50:53,37.1041,-113.5841,46.99,23,0,27.63,clear sky,0,0
259,Greci,RO,2022-03-21 08:54:53,45.1833,28.2333,45.25,38,24,13.22,few clouds,0,0
260,Kuching,MY,2022-03-21 08:54:54,1.55,110.3333,91.62,58,40,3.44,scattered clouds,0,0
261,Tessalit,ML,2022-03-21 08:54:54,20.1986,1.0114,77.41,13,6,16.24,clear sky,0,0
262,Ambilobe,MG,2022-03-21 08:54:55,-13.2,49.05,88.93,64,99,0.85,light rain,0,0
263,Ati,TD,2022-03-21 08:54:55,13.2154,18.3353,95.88,3,41,9.93,scattered clouds,0,0
264,Srednekolymsk,RU,2022-03-21 08:54:56,67.45,153.6833,13.48,90,100,19.28,overcast clouds,0,0
265,Saryozek,KZ,2022-03-21 08:54:56,44.3583,77.9753,45.99,36,100,8.57,overcast clouds,0,0
266,Vila Velha,BR,2022-03-21 08:54:56,-20.3297,-40.2925,72.95,95,40,2.3,scattered clouds,0,0
267,Raga,SS,2022-03-21 08:54:57,8.4596,25.678,97.57,6,6,6.85,clear sky,0,0
268,Ahipara,NZ,2022-03-21 08:54:57,-35.1667,173.1667,64.87,93,5,8.08,clear sky,0,0
269,Shubarshi,KZ,2022-03-21 08:54:58,48.5872,57.1869,29.17,92,100,21.41,overcast clouds,0,0
270,Borba,BR,2022-03-21 08:54:58,-4.3878,-59.5939,72.1,99,100,1.95,overcast clouds,0,0
271,Newport,GB,2022-03-21 08:50:31,51.5877,-2.9984,46.78,76,100,6.76,overcast clouds,0,0
272,Bilma,NE,2022-03-21 08:54:59,18.6853,12.9164,86.59,7,31,8.68,scattered clouds,0,0
273,Tiksi,RU,2022-03-21 08:54:59,71.6872,128.8694,-7.13,95,19,3.6,few clouds,0,0
274,Cape Canaveral,US,2022-03-21 08:51:39,28.4058,-80.6048,69.98,60,0,16.11,clear sky,0,0
275,Cap Malheureux,MU,2022-03-21 08:55:00,-19.9842,57.6142,86.47,75,45,1.99,scattered clouds,0,0
276,Dongsheng,CN,2022-03-21 08:55:00,39.8161,109.9776,39.36,30,7,7.16,clear sky,0,0
277,Parrita,CR,2022-03-21 08:55:01,9.5201,-84.3225,73.94,64,99,4.97,overcast clouds,0,0
278,Sandwick,GB,2022-03-21 08:55:01,60.0,-1.25,44.42,76,40,12.66,scattered clouds,0,0
279,Acapetahua,MX,2022-03-21 08:55:01,15.2833,-92.7,75.2,64,0,3.74,clear sky,0,0
280,Sobolevo,RU,2022-03-21 08:55:02,54.4299,31.8996,35.31,99,48,6.71,scattered clouds,0,0
281,Quatre Cocos,MU,2022-03-21 08:55:02,-20.2078,57.7625,86.09,73,49,6.35,light rain,0,0
282,Valparaiso,CL,2022-03-21 08:55:03,-33.0393,-71.6273,58.48,63,0,4.61,clear sky,0,0
283,Montepuez,MZ,2022-03-21 08:55:03,-13.1256,38.9997,78.22,65,100,7.23,overcast clouds,0,0
284,Wajima,JP,2022-03-21 08:53:17,37.4,136.9,43.48,60,75,6.91,broken clouds,0,0
285,Anaconda,US,2022-03-21 08:55:04,46.1285,-112.9423,19.85,84,66,5.12,broken clouds,0,0
286,Brufut,GM,2022-03-21 08:55:04,13.3814,-16.7518,68.54,74,82,13.06,broken clouds,0,0
287,Izhma,RU,2022-03-21 08:55:05,65.0083,53.9113,28.53,81,90,10.78,overcast clouds,0,0
288,Pangnirtung,CA,2022-03-21 08:55:05,66.1451,-65.7125,-15.12,68,74,5.77,broken clouds,0,0
289,Cabo Rojo,PR,2022-03-21 08:55:05,18.0866,-67.1457,72.97,82,1,5.61,clear sky,0,0
290,Naron,ES,2022-03-21 08:55:06,43.5167,-8.1528,62.04,69,72,6.04,broken clouds,0,0
291,Northam,GB,2022-03-21 08:55:06,51.0333,-4.2167,49.6,75,100,13.33,overcast clouds,0,0
292,La Ronge,CA,2022-03-21 08:55:07,55.1001,-105.2842,32.22,93,100,14.97,overcast clouds,0,0
293,Ribeira Grande,PT,2022-03-21 08:55:07,38.5167,-28.7,54.0,76,75,26.46,broken clouds,0,0
294,Matagami,CA,2022-03-21 08:55:08,49.7502,-77.6328,19.51,73,100,16.11,overcast clouds,0,0
295,Lompoc,US,2022-03-21 08:53:19,34.6391,-120.4579,51.94,85,0,25.01,mist,0,0
296,Buala,SB,2022-03-21 08:55:08,-8.145,159.5921,80.8,73,16,2.84,few clouds,0,0
297,Juba,SS,2022-03-21 08:55:09,4.8517,31.5825,96.98,24,62,1.01,broken clouds,0,0
298,Harper,LR,2022-03-21 08:55:09,4.375,-7.7169,81.0,75,92,2.37,overcast clouds,0,0
299,Bardejov,SK,2022-03-21 08:55:10,49.2918,21.2727,45.25,36,0,1.99,clear sky,0,0
300,La Fleche,FR,2022-03-21 08:55:10,47.6982,-0.0755,56.12,71,11,11.25,few clouds,0,0
301,Pismo Beach,US,2022-03-21 08:55:11,35.1428,-120.6413,52.9,70,0,11.5,clear sky,0,0
302,Qianan,CN,2022-03-21 08:55:11,44.9932,124.0581,33.87,35,6,6.64,clear sky,0,0
303,Saskylakh,RU,2022-03-21 08:55:11,71.9167,114.0833,9.36,97,98,1.92,overcast clouds,0,0
304,Sijunjung,ID,2022-03-21 08:55:12,-0.6876,100.9537,89.96,46,26,6.89,scattered clouds,0,0
305,Ponta Do Sol,PT,2022-03-21 08:55:12,32.6667,-17.1,61.43,66,77,5.93,broken clouds,0,0
306,Lago Da Pedra,BR,2022-03-21 08:55:13,-4.3333,-45.1667,70.7,98,33,0.6,scattered clouds,0,0
307,Warwick,US,2022-03-21 08:55:13,41.7001,-71.4162,45.09,65,0,17.27,clear sky,0,0
308,Cidreira,BR,2022-03-21 08:55:13,-30.1811,-50.2056,68.07,57,100,13.56,overcast clouds,0,0
309,Tocopilla,CL,2022-03-21 08:55:14,-22.092,-70.1979,66.56,81,90,4.03,overcast clouds,0,0
310,Paamiut,GL,2022-03-21 08:55:14,61.994,-49.6678,-4.99,90,28,8.95,scattered clouds,0,0
311,Christchurch,NZ,2022-03-21 08:55:15,-43.5333,172.6333,62.01,91,100,18.41,light rain,0,0
312,Arkansas City,US,2022-03-21 08:55:15,37.062,-97.0384,58.48,51,75,19.01,broken clouds,0,0
313,Sioux Lookout,CA,2022-03-21 08:55:15,50.1001,-91.917,28.47,59,40,5.75,scattered clouds,0,0
314,Laguna,US,2022-03-21 08:55:16,38.421,-121.4238,53.31,73,59,5.03,broken clouds,0,0
315,Macae,BR,2022-03-21 08:55:16,-22.3708,-41.7869,74.95,94,75,9.22,broken clouds,0,0
316,Codrington,AU,2022-03-21 08:55:17,-38.2667,141.9667,60.8,83,100,7.14,overcast clouds,0,0
317,Souillac,MU,2022-03-21 08:55:17,-20.5167,57.5167,77.38,100,75,0.0,thunderstorm with rain,0,0
318,Petauke,ZM,2022-03-21 08:55:18,-14.2426,31.3253,70.74,72,98,6.4,overcast clouds,0,0
319,Westport,US,2022-03-21 08:54:36,41.1415,-73.3579,45.81,61,69,4.0,broken clouds,0,0
320,Korla,CN,2022-03-21 08:55:18,41.7597,86.1469,51.39,44,92,9.08,overcast clouds,0,0
321,Nanortalik,GL,2022-03-21 08:55:19,60.1432,-45.2371,11.19,71,0,4.47,clear sky,0,0
322,Garmsar,IR,2022-03-21 08:55:19,35.2182,52.3409,69.12,17,84,3.38,broken clouds,0,0
323,Abbeville,FR,2022-03-21 08:55:19,50.1,1.8333,51.49,71,26,7.45,scattered clouds,0,0
324,Shelburne,CA,2022-03-21 08:55:20,44.0787,-80.2041,34.12,84,4,7.94,clear sky,0,0
325,Pundaguitan,PH,2022-03-21 08:55:20,6.3711,126.1689,82.6,74,100,9.4,overcast clouds,0,0
326,Nacala,MZ,2022-03-21 08:55:21,-14.5428,40.6728,81.72,68,75,11.5,broken clouds,0,0
327,Waynesville,US,2022-03-21 08:55:21,35.4887,-82.9887,41.74,53,0,4.0,clear sky,0,0
328,Raudeberg,NO,2022-03-21 08:55:21,61.9875,5.1352,41.67,78,0,4.7,clear sky,0,0
329,Gerede,TR,2022-03-21 08:55:22,40.8008,32.1969,24.19,79,94,6.17,overcast clouds,0,0
330,Itoman,JP,2022-03-21 08:55:22,26.1247,127.6694,74.17,78,75,17.27,broken clouds,0,0
331,Sergeyevka,KZ,2022-03-21 08:55:23,53.88,67.4158,23.07,92,100,13.22,light snow,0,0
332,Tommot,RU,2022-03-21 08:55:24,58.9564,126.2925,23.23,89,100,6.49,overcast clouds,0,0
333,Pachino,IT,2022-03-21 08:55:24,36.7186,15.0907,51.84,52,18,14.12,few clouds,0,0
334,Grand Gaube,MU,2022-03-21 08:55:24,-20.0064,57.6608,86.38,75,52,1.99,broken clouds,0,0
335,Rodino,RU,2022-03-21 08:55:25,52.5,80.25,22.26,82,94,16.98,overcast clouds,0,0
336,Faya,SA,2022-03-21 08:55:25,18.3851,42.4509,69.91,46,3,14.81,clear sky,0,0
337,San Rafael,AR,2022-03-21 08:50:39,-34.6177,-68.3301,55.98,65,2,8.63,clear sky,0,0
338,Dharmadam,IN,2022-03-21 08:55:26,11.7833,75.4333,87.96,57,10,11.81,clear sky,0,0
339,Dunedin,NZ,2022-03-21 08:55:26,-45.8742,170.5036,59.81,94,100,5.99,overcast clouds,0,0
340,Puerto Baquerizo Moreno,EC,2022-03-21 08:55:27,-0.9,-89.6,77.54,85,41,7.31,moderate rain,0,0
341,Lake Havasu City,US,2022-03-21 08:55:27,34.4839,-114.3224,64.4,15,0,20.71,clear sky,0,0
342,Mizdah,LY,2022-03-21 08:55:27,31.4451,12.9801,50.22,60,83,18.21,broken clouds,0,0
343,Kashary,RU,2022-03-21 08:55:28,49.04,41.0056,36.9,83,100,11.52,overcast clouds,0,0
344,Salalah,OM,2022-03-21 08:55:28,17.0151,54.0924,84.02,16,2,9.66,clear sky,0,0
345,Natalio,PY,2022-03-21 08:55:29,-26.7167,-55.0833,58.59,85,0,3.04,clear sky,0,0
346,Thinadhoo,MV,2022-03-21 08:55:29,0.5333,72.9333,83.77,73,100,16.6,overcast clouds,0,0
347,Sampit,ID,2022-03-21 08:55:30,-2.5333,112.95,81.93,83,92,3.67,moderate rain,0,0
348,Saint Boswells,GB,2022-03-21 08:55:30,55.573,-2.6441,39.15,83,12,0.2,few clouds,0,0
349,Halkirk,CA,2022-03-21 08:55:30,52.2834,-112.1518,20.77,82,8,5.97,clear sky,0,0
350,Petropavlovsk-Kamchatskiy,RU,2022-03-21 08:55:31,53.0452,158.6483,30.79,100,100,4.47,mist,0,0
351,Burgeo,CA,2022-03-21 08:55:31,47.6167,-57.6152,34.54,98,100,11.59,overcast clouds,0,0
352,Milkovo,RU,2022-03-21 08:55:32,54.7167,158.6167,29.25,96,100,0.89,overcast clouds,0,0
353,Mount Gambier,AU,2022-03-21 08:55:32,-37.8333,140.7667,66.11,63,96,9.22,overcast clouds,0,0
354,Chicama,PE,2022-03-21 08:55:32,-7.8447,-79.1469,63.14,81,100,3.91,overcast clouds,0,0
355,Enid,US,2022-03-21 08:55:25,36.3956,-97.8784,57.36,43,0,17.27,clear sky,0,0
356,Binga,ZW,2022-03-21 08:55:33,-17.6203,27.3414,73.87,63,80,5.99,broken clouds,0,0
357,Saint-Georges,GD,2022-03-21 08:54:41,12.0564,-61.7485,76.68,83,20,13.8,few clouds,0,0
358,Nirasaki,JP,2022-03-21 08:55:34,35.7,138.45,50.49,61,67,4.0,broken clouds,0,0
359,Clayton,US,2022-03-21 08:55:34,33.5335,-84.3666,45.55,69,0,3.76,clear sky,0,0
360,Aykhal,RU,2022-03-21 08:55:34,66.0,111.5,12.6,84,76,4.79,broken clouds,0,0
361,San Vicente De Canete,PE,2022-03-21 08:55:35,-13.0751,-76.3835,70.25,82,97,2.68,overcast clouds,0,0
362,Singaraja,ID,2022-03-21 08:55:35,-8.112,115.0882,83.14,78,100,3.15,overcast clouds,0,0
363,Dicabisagan,PH,2022-03-21 08:55:36,17.0818,122.4157,82.6,77,25,6.73,scattered clouds,0,0
364,Bongandanga,CD,2022-03-21 08:55:36,1.5,21.05,89.94,44,100,3.6,overcast clouds,0,0
365,Curuguaty,PY,2022-03-21 08:55:36,-24.4694,-55.6945,70.83,83,6,7.2,clear sky,0,0
366,Berdigestyakh,RU,2022-03-21 08:55:37,62.0989,126.6992,14.5,95,94,3.27,overcast clouds,0,0
367,Eyl,SO,2022-03-21 08:55:37,7.9803,49.8164,84.47,51,12,12.46,few clouds,0,0
368,Kurumkan,RU,2022-03-21 08:55:38,54.3,110.3,22.95,86,93,1.66,overcast clouds,0,0
369,Egvekinot,RU,2022-03-21 08:55:38,66.3167,-179.1667,-8.64,84,84,3.04,broken clouds,0,0
370,San Quintin,MX,2022-03-21 08:55:39,30.4833,-115.95,55.87,92,30,10.07,scattered clouds,0,0
371,Dalianwan,CN,2022-03-21 08:55:39,39.0286,121.695,44.64,49,0,8.95,clear sky,0,0
372,Iqaluit,CA,2022-03-21 08:55:40,63.7506,-68.5145,-7.87,77,100,0.0,overcast clouds,0,0
373,Baffa,PK,2022-03-21 08:55:40,34.4378,73.2194,81.79,22,2,4.14,clear sky,0,0
374,El Cope,PA,2022-03-21 08:55:40,8.6167,-80.6,65.68,94,70,6.29,broken clouds,0,0
375,Roros,NO,2022-03-21 08:55:41,62.5747,11.3842,30.04,55,0,4.61,clear sky,0,0
376,Vostok,RU,2022-03-21 08:55:41,46.4856,135.8833,20.12,95,94,9.35,light snow,0,0
377,Iquique,CL,2022-03-21 08:54:46,-20.2208,-70.1431,66.24,76,57,2.01,broken clouds,0,0
378,Sibiti,CG,2022-03-21 08:55:42,-3.6819,13.3499,75.83,81,100,3.13,light rain,0,0
379,Denpasar,ID,2022-03-21 08:55:42,-8.65,115.2167,83.86,83,40,5.75,heavy intensity rain,0,0
380,Kavieng,PG,2022-03-21 08:55:43,-2.5744,150.7967,83.82,72,100,6.85,overcast clouds,0,0
381,Nizwa,OM,2022-03-21 08:55:43,22.9333,57.5333,89.53,9,0,7.72,clear sky,0,0
382,Kununurra,AU,2022-03-21 08:55:43,-15.7667,128.7333,89.58,51,92,6.91,overcast clouds,0,0
383,Coihaique,CL,2022-03-21 08:55:44,-45.5752,-72.0662,48.15,93,100,2.3,overcast clouds,0,0
384,Alofi,NU,2022-03-21 08:55:44,-19.0595,-169.9187,76.89,88,75,4.61,broken clouds,0,0
385,Maningrida,AU,2022-03-21 08:55:45,-12.0667,134.2667,84.2,74,100,8.61,overcast clouds,0,0
386,Luang Prabang,LA,2022-03-21 08:55:45,19.8856,102.1347,89.56,58,75,6.91,broken clouds,0,0
387,Samarai,PG,2022-03-21 08:55:46,-10.6167,150.6667,85.39,72,98,7.23,overcast clouds,0,0
388,Indiana,US,2022-03-21 08:55:46,40.0003,-86.2503,47.59,70,0,1.01,clear sky,0,0
389,Bridlington,GB,2022-03-21 08:55:46,54.0831,-0.1919,43.14,86,4,4.0,clear sky,0,0
390,Melfort,CA,2022-03-21 08:55:47,52.8667,-104.6177,35.73,80,100,17.27,overcast clouds,0,0
391,Vanavara,RU,2022-03-21 08:55:47,60.34,102.2797,25.72,86,100,11.12,overcast clouds,0,0
392,Havre-Saint-Pierre,CA,2022-03-21 08:55:48,50.2334,-63.5986,26.6,93,100,11.5,overcast clouds,0,0
393,Padang,ID,2022-03-21 08:55:48,-0.9492,100.3543,89.65,64,61,5.57,broken clouds,0,0
394,Coffs Harbour,AU,2022-03-21 08:55:48,-30.3,153.1333,73.36,68,3,17.27,clear sky,0,0
395,Agua Dulce,MX,2022-03-21 08:55:49,18.1333,-94.1333,72.07,93,37,5.44,scattered clouds,0,0
396,Cascais,PT,2022-03-21 08:55:49,38.6979,-9.4215,55.51,84,75,11.99,mist,0,0
397,Avera,US,2022-03-21 08:51:51,33.194,-82.5271,46.38,63,0,6.46,clear sky,0,0
398,Banfora,BF,2022-03-21 08:55:50,10.6333,-4.7667,85.03,53,100,4.85,overcast clouds,0,0
399,Wanaka,NZ,2022-03-21 08:55:50,-44.7,169.15,62.11,58,100,1.01,overcast clouds,0,0
400,Ofaqim,IL,2022-03-21 08:55:51,31.3141,34.6203,53.71,48,23,7.36,few clouds,0,0
401,Seoul,KR,2022-03-21 08:55:29,37.5683,126.9778,49.39,33,0,9.22,clear sky,0,0
402,Fare,PF,2022-03-21 08:55:51,-16.7,-151.0167,82.24,71,12,18.57,light rain,0,0
403,Kigonsera,TZ,2022-03-21 08:55:52,-10.8,35.05,66.02,89,100,4.03,light rain,0,0
404,Half Moon Bay,US,2022-03-21 08:55:52,37.4636,-122.4286,51.58,80,40,12.66,mist,0,0
405,Tura,IN,2022-03-21 08:55:53,25.5198,90.2201,94.32,21,5,7.07,clear sky,0,0
406,Honningsvag,NO,2022-03-21 08:55:53,70.9821,25.9704,37.04,92,100,33.33,overcast clouds,0,0
407,Mobile,US,2022-03-21 08:55:23,30.7835,-88.2,46.45,93,0,0.0,clear sky,0,0
408,Ouadda,CF,2022-03-21 08:55:54,8.0777,22.4007,103.84,7,16,2.66,few clouds,0,0
409,Bulgan,MN,2022-03-21 08:55:54,48.8125,103.5347,31.3,21,0,11.36,clear sky,0,0
410,Khed Brahma,IN,2022-03-21 08:55:55,24.0333,73.05,101.79,7,0,13.73,clear sky,0,0
411,Siguiri,GN,2022-03-21 08:55:55,11.6667,-9.5,87.3,44,73,6.91,broken clouds,0,0
412,Nantucket,US,2022-03-21 08:51:55,41.2835,-70.0995,44.74,78,100,17.27,overcast clouds,0,0
413,Berlevag,NO,2022-03-21 08:55:56,70.8578,29.0864,40.95,60,0,18.41,clear sky,0,0
414,Zmeinogorsk,RU,2022-03-21 08:55:56,51.1567,82.195,26.46,86,46,20.69,scattered clouds,0,0
415,Visby,SE,2022-03-21 08:55:57,57.6409,18.296,49.05,61,0,8.05,clear sky,0,0
416,Duldurga,RU,2022-03-21 08:55:57,50.6761,113.5931,31.33,51,51,13.69,broken clouds,0,0
417,Houma,US,2022-03-21 08:51:32,29.5958,-90.7195,60.01,83,0,5.75,clear sky,0,0
418,Malanville,BJ,2022-03-21 08:55:58,11.8685,3.3899,95.05,26,97,10.29,overcast clouds,0,0
419,Santa Rosa,PH,2022-03-21 08:55:58,14.3122,121.1114,92.1,69,92,15.1,overcast clouds,0,0
420,Alice Springs,AU,2022-03-21 08:54:15,-23.7,133.8833,90.95,17,0,13.8,clear sky,0,0
421,Goderich,CA,2022-03-21 08:55:59,43.7501,-81.7165,29.91,93,12,1.14,few clouds,0,0
422,Sibu,MY,2022-03-21 08:53:46,2.3,111.8167,82.71,88,40,5.01,scattered clouds,0,0
423,Nisia Floresta,BR,2022-03-21 08:56:00,-6.0911,-35.2086,76.01,90,96,4.85,overcast clouds,0,0
424,Amapa,BR,2022-03-21 08:56:00,1.0,-52.0,71.62,100,100,1.23,overcast clouds,0,0
425,Clyde River,CA,2022-03-21 08:56:00,70.4692,-68.5914,-14.57,70,20,12.66,few clouds,0,0
426,Saint-Pierre,RE,2022-03-21 08:56:01,-21.3393,55.4781,84.18,88,75,16.11,mist,0,0
427,Mormugao,IN,2022-03-21 08:56:01,15.4,73.8,87.06,62,20,11.5,few clouds,0,0
428,Maragheh,IR,2022-03-21 08:56:02,37.3917,46.2398,48.47,25,100,11.5,overcast clouds,0,0
429,Masuguru,TZ,2022-03-21 08:56:02,-11.3667,38.4167,83.52,65,83,6.38,broken clouds,0,0
430,Palembang,ID,2022-03-21 08:56:02,-2.9167,104.7458,86.09,74,40,6.91,scattered clouds,0,0
431,Salym,RU,2022-03-21 08:56:03,60.0625,71.4789,29.12,90,100,4.85,overcast clouds,0,0
432,Los Llanos De Aridane,ES,2022-03-21 08:56:03,28.6585,-17.9182,60.55,75,75,6.91,broken clouds,0,0
433,Udachnyy,RU,2022-03-21 08:56:04,66.4167,112.4,12.74,88,94,4.94,overcast clouds,0,0
434,Khandagayty,RU,2022-03-21 08:56:04,50.7333,92.05,14.31,89,100,4.09,overcast clouds,0,0
435,Hirara,JP,2022-03-21 08:56:05,24.8,125.2833,73.67,83,75,14.97,broken clouds,0,0
436,Banjar,ID,2022-03-21 08:56:05,-8.19,114.9675,82.85,81,100,2.17,overcast clouds,0,0
437,Manta,EC,2022-03-21 08:56:06,-0.95,-80.7333,76.78,94,100,5.21,overcast clouds,0,0
438,Richards Bay,ZA,2022-03-21 08:56:06,-28.783,32.0377,79.83,51,32,6.04,scattered clouds,0,0
439,Nha Trang,VN,2022-03-21 08:56:07,12.25,109.1833,87.8,69,84,9.86,broken clouds,0,0
440,Mumford,GH,2022-03-21 08:56:07,5.2618,-0.759,82.17,77,100,6.17,overcast clouds,0,0
441,Ihosy,MG,2022-03-21 08:56:08,-22.4,46.1167,75.83,55,1,10.71,clear sky,0,0
442,Palmer,US,2022-03-21 08:56:08,42.1584,-72.3287,41.95,66,97,11.03,overcast clouds,0,0
443,Schroeder,BR,2022-03-21 08:56:08,-26.4125,-49.0731,68.76,100,100,1.81,overcast clouds,0,0
444,Zhigansk,RU,2022-03-21 08:56:09,66.7697,123.3711,12.83,88,100,10.87,overcast clouds,0,0
445,Xining,CN,2022-03-21 08:56:09,36.6167,101.7667,43.81,48,100,9.51,overcast clouds,0,0
446,Agara,GE,2022-03-21 08:56:10,42.0376,43.8238,36.41,75,97,12.68,overcast clouds,0,0
447,La Peca,PE,2022-03-21 08:56:10,-5.6111,-78.435,66.51,98,98,0.65,light rain,0,0
448,Hami,CN,2022-03-21 08:56:11,42.8,93.45,48.27,22,100,14.9,overcast clouds,0,0
449,Istok,XK,2022-03-21 08:56:11,42.7808,20.4875,40.77,41,0,5.84,clear sky,0,0
450,Kwinana,AU,2022-03-21 08:56:12,-32.25,115.7667,82.18,57,0,22.24,clear sky,0,0
451,Banff,CA,2022-03-21 08:53:51,51.1762,-115.5698,31.23,46,66,4.61,broken clouds,0,0
452,Kongolo,CD,2022-03-21 08:56:12,-5.3833,27.0,84.02,68,100,2.13,overcast clouds,0,0
453,Sayville,US,2022-03-21 08:56:12,40.7359,-73.0821,45.75,66,41,7.0,scattered clouds,0,0
454,Mackenzie,CA,2022-03-21 08:56:13,55.2999,-123.1698,32.22,100,100,6.91,overcast clouds,0,0
455,Pecos,US,2022-03-21 08:56:13,31.4229,-103.4932,62.87,31,0,6.91,clear sky,0,0
456,Churapcha,RU,2022-03-21 08:56:14,62.0025,132.4325,6.76,82,93,2.59,overcast clouds,0,0
457,Jumla,NP,2022-03-21 08:56:14,29.2747,82.1838,67.64,23,78,7.29,broken clouds,0,0
458,Porvoo,FI,2022-03-21 08:56:15,60.3923,25.6651,48.7,76,0,7.36,clear sky,0,0
459,Pangai,TO,2022-03-21 08:56:15,-19.8,-174.35,82.18,76,100,14.36,overcast clouds,0,0
460,Tuatapere,NZ,2022-03-21 08:56:15,-46.1333,167.6833,55.08,94,75,1.25,broken clouds,0,0
461,Kadnikov,RU,2022-03-21 08:56:16,59.5022,40.338,38.48,81,19,9.82,few clouds,0,0
462,Praia Da Vitoria,PT,2022-03-21 08:56:16,38.7333,-27.0667,52.75,82,40,20.98,scattered clouds,0,0
463,Olinda,BR,2022-03-21 08:51:19,-8.0089,-34.8553,78.53,89,75,2.3,broken clouds,0,0
464,Isangel,VU,2022-03-21 08:56:17,-19.55,169.2667,80.51,86,100,16.44,light rain,0,0
465,Kasongo-Lunda,CD,2022-03-21 08:56:17,-6.4667,16.8167,82.02,65,100,2.62,overcast clouds,0,0
466,Tatvan,TR,2022-03-21 08:56:18,38.5067,42.2817,26.15,81,93,8.39,overcast clouds,0,0
467,Jiaozhou,CN,2022-03-21 08:56:18,36.2839,120.0033,46.36,41,100,6.73,overcast clouds,0,0
468,Nouakchott,MR,2022-03-21 08:56:19,18.0858,-15.9785,64.33,45,8,11.68,clear sky,0,0
469,Lunglei,IN,2022-03-21 08:51:59,22.8833,92.7333,91.69,9,2,6.24,clear sky,0,0
470,Araouane,ML,2022-03-21 08:56:19,18.9048,-3.5265,79.03,14,24,18.97,few clouds,0,0
471,Yeppoon,AU,2022-03-21 08:56:20,-23.1333,150.7333,76.78,68,42,10.45,scattered clouds,0,0
472,Sitio Novo Do Tocantins,BR,2022-03-21 08:56:20,-5.5183,-47.4611,75.13,94,40,2.3,scattered clouds,0,0
473,Ahtopol,BG,2022-03-21 08:56:21,42.1,27.95,42.62,64,100,19.08,overcast clouds,0,0
474,Wilmington Island,US,2022-03-21 08:56:21,32.0036,-80.9737,55.98,76,0,6.29,clear sky,0,0
475,Oistins,BB,2022-03-21 08:56:21,13.0667,-59.5333,75.29,73,40,14.97,scattered clouds,0,0
476,Portland,US,2022-03-21 08:53:27,45.5234,-122.6762,45.09,90,100,4.0,moderate rain,0,0
477,Kudahuvadhoo,MV,2022-03-21 08:56:22,2.6708,72.8944,83.66,68,77,14.88,broken clouds,0,0
478,Bud,US,2022-03-21 08:56:22,39.447,-86.1758,50.14,69,39,6.8,scattered clouds,0,0
479,Acajutla,SV,2022-03-21 08:56:23,13.5928,-89.8275,79.38,61,5,6.98,clear sky,0,0
480,Boguchany,RU,2022-03-21 08:56:23,58.3814,97.4531,26.24,81,100,10.83,overcast clouds,0,0
481,Yakeshi,CN,2022-03-21 08:56:24,49.2833,120.7333,17.83,85,44,10.58,scattered clouds,0,0
482,Port Augusta,AU,2022-03-21 08:56:24,-32.5,137.7667,75.61,54,5,12.37,clear sky,0,0
483,Naica,MX,2022-03-21 08:56:25,27.85,-105.4833,55.83,17,81,8.86,broken clouds,0,0
484,Kokopo,PG,2022-03-21 08:56:25,-4.352,152.2633,81.18,74,98,3.53,overcast clouds,0,0
